news_id,user_name,screen_name,time_of_tweet,retweet_count,news_tweet,hashtags,hashtags_sensitive
1118982535583797262,Universal Pictures,UniversalPicsAU,Thu Apr 18 21:00:00 +0000 2019,1,Heat things up this weekend 🔥 Don't miss #LittleMovie in cinemas https://t.co/MLrJrrtQNu https://t.co/zYriHpne3F ,LittleMovie,LittleMovie
1118816439152988160,Universal Pictures,UniversalPicsAU,Thu Apr 18 10:00:00 +0000 2019,2,Don't miss the movie everyone is talking about. See #UsMovie this weekend https://t.co/kZnHzv0BHr https://t.co/KKsZqNsnKV ,UsMovie,UsMovie
1118801340329857024,Universal Pictures,UniversalPicsAU,Thu Apr 18 09:00:00 +0000 2019,4,Easter long weekend feels 🙌 @missmirandatap #TopEndWedding https://t.co/gB3EdYxiDN ,TopEndWedding,TopEndWedding
1118771142817402883,Universal Pictures,UniversalPicsAU,Thu Apr 18 07:00:00 +0000 2019,4,Here's to a killer long weekend 🥂Don't miss Anne Hathaway in The Hustle - coming to cinemas May 9. #HustleMovie https://t.co/hGkgUBJ8P8 ,HustleMovie,HustleMovie
1118454051501412352,Universal Pictures,UniversalPicsAU,Wed Apr 17 10:00:00 +0000 2019,52,The CON is ON. #HustleMovie starring @RebelWilson and Anne Hathaway is in cinemas May 2. https://t.co/YrQi2ufRtA ,HustleMovie,HustleMovie
1118423855192793089,Universal Pictures,UniversalPicsAU,Wed Apr 17 08:00:01 +0000 2019,1,Pivot table - what? 😬|#LittleMovie in cinemas now: https://t.co/MLrJrrtQNu https://t.co/smVi1a2iYr ,LittleMovie,LittleMovie
1118413326759817216,Universal Pictures,UniversalPicsAU,Wed Apr 17 07:18:10 +0000 2019,1,Lauded by critics at #SXSW and directed by @OliviaWilde| be sure to see #Booksmart in cinemas this July. Watch the trailer now https://t.co/fpv0dsg8Mo https://t.co/cgTa6mDTgr ,SXSW,SXSW
1118413326759817216,Universal Pictures,UniversalPicsAU,Wed Apr 17 07:18:10 +0000 2019,1,Lauded by critics at #SXSW and directed by @OliviaWilde| be sure to see #Booksmart in cinemas this July. Watch the trailer now https://t.co/fpv0dsg8Mo https://t.co/cgTa6mDTgr ,Booksmart,Booksmart
1118272859330101248,Universal Pictures,UniversalPicsAU,Tue Apr 16 22:00:00 +0000 2019,19,Some friendships last a lifetime| some secrets don't. Escape to #PalmBeachMovie - In Cinemas July 25 https://t.co/u7HQbRfPXC ,PalmBeachMovie,PalmBeachMovie
1118091669876830208,Universal Pictures,UniversalPicsAU,Tue Apr 16 10:00:01 +0000 2019,1,PEPPA PIG returns to cinemas with 10 never-before-seen episodes 🍿 Tickets to #PeppaPigFestivalOfFun are on sale now! 🐷 https://t.co/fWTTi3kO7T https://t.co/Nm1g9ylPbB ,PeppaPigFestivalOfFun,PeppaPigFestivalOfFun
1118046366251409408,Universal Pictures,UniversalPicsAU,Tue Apr 16 07:00:00 +0000 2019,1,If only all teachers were this dreamy 😍 #LittleMovie in cinemas NOW https://t.co/MLrJrrcfoU https://t.co/uzv4je5ZUL ,LittleMovie,LittleMovie
1117729275417743360,Universal Pictures,UniversalPicsAU,Mon Apr 15 10:00:00 +0000 2019,4,Grab your partner in crime and see #TheHustle in cinemas May 9. Trailer: https://t.co/WrBX94tt4X https://t.co/j3igrPs3pS ,TheHustle,TheHustle
1117714176946966528,Universal Pictures,UniversalPicsAU,Mon Apr 15 09:00:00 +0000 2019,1,If you had the chance| would you turn back the clock? 🕑 #LittleMovie - out now. https://t.co/6Ahs9DMTIA ,LittleMovie,LittleMovie
1117699076659613697,Universal Pictures,UniversalPicsAU,Mon Apr 15 08:00:00 +0000 2019,2,The movie that needs to be seen more than once. Get your tickets to #UsMovie now https://t.co/kZnHzv0BHr https://t.co/HhOHa0IVMl ,UsMovie,UsMovie
1117684695498518533,Universal Pictures,UniversalPicsAU,Mon Apr 15 07:02:51 +0000 2019,25,Darwin was the final stop for the #TopEndWedding tour| which saw @missmirandatap &amp; @gwilymlee celebrating with local cast and crew. See the joyous new film in cinemas May 2. https://t.co/ukKSdNNJZC ,TopEndWedding,TopEndWedding
1117366890966372352,Universal Pictures,UniversalPicsAU,Sun Apr 14 10:00:01 +0000 2019,26,Dirty rotten men| they're ready for you. |#HustleMovie starring @RebelWilson and Anne Hathaway arrives in cinemas May 9. https://t.co/MuGPwmZ1C6 ,HustleMovie,HustleMovie
1117351788015808512,Universal Pictures,UniversalPicsAU,Sun Apr 14 09:00:00 +0000 2019,13,Something old| something new| something borrowed| something blue. #TopEndWedding is in cinemas May 2. @missmirandatap https://t.co/Gt4GTNqYZF ,TopEndWedding,TopEndWedding
1117200792912650240,Universal Pictures,UniversalPicsAU,Sat Apr 13 23:00:00 +0000 2019,1,You don’t want to make @marsaimartin mad – better head to cinemas and see #LittleMovie now! https://t.co/UaKWXLJSat ,LittleMovie,LittleMovie
1116989401484222464,Universal Pictures,UniversalPicsAU,Sat Apr 13 09:00:00 +0000 2019,3,Everyday they're hustling 💸|Get ready for #HustleMovie - in cinemas May 9. https://t.co/l2LgYTzTjx ,HustleMovie,HustleMovie
1116883703752343553,Universal Pictures,UniversalPicsAU,Sat Apr 13 02:00:00 +0000 2019,1,Now that you know the secret| see it again to untether the truth. #UsMovie https://t.co/nTgJ9OeB5n ,UsMovie,UsMovie
1116838406779097088,Universal Pictures,UniversalPicsAU,Fri Apr 12 23:00:00 +0000 2019,2,Text the girls and tell them Ladies night is TONIGHT 📱|#LittleMovie is in cinemas now: https://t.co/MLrJrrcfoU https://t.co/3ZVnriDXYe ,LittleMovie,LittleMovie
1116642112047468544,Universal Pictures,UniversalPicsAU,Fri Apr 12 10:00:00 +0000 2019,1, If you wanna get crazy| we can get crazy . #UsMovie https://t.co/J4lQNxPkJI ,UsMovie,UsMovie
1116611917504634881,Universal Pictures,UniversalPicsAU,Fri Apr 12 08:00:01 +0000 2019,1,A glow up in reverse ✨@marsaimartin stars in #LittleMovie - in cinemas NOW https://t.co/MLrJrrcfoU https://t.co/uGXotJ17lF ,LittleMovie,LittleMovie
1116596815921500160,Universal Pictures,UniversalPicsAU,Fri Apr 12 07:00:00 +0000 2019,2,To celebrate the upcoming release of #TheSecretLifeofPets2| @eVent_cinemas are offering a special $15 ticket* +  BONUS character figurine with purchase – hurry| limited time only 🐾🎟️  https://t.co/ilcSzlE1iF https://t.co/ozFljm3lST ,TheSecretLifeofPets2,TheSecretLifeofPets2
1116279726581198850,Universal Pictures,UniversalPicsAU,Thu Apr 11 10:00:00 +0000 2019,1,Certified Fresh @RottenTomatoes. #UsMovie https://t.co/kZnHzvid61 https://t.co/A48qz1xyZM ,UsMovie,UsMovie
1116234425778327552,Universal Pictures,UniversalPicsAU,Thu Apr 11 07:00:00 +0000 2019,170,They’re curious| they’re heroic| and they’d do anything for us. Discover #TheSecretLifeofPets2| in cinemas JUNE 20. Tickets on sale now! https://t.co/Py2JcDls6R ,TheSecretLifeofPets2,TheSecretLifeofPets2
1116141714979164160,Universal Pictures,UniversalPicsAU,Thu Apr 11 00:51:36 +0000 2019,1,It's time to stroll into cinemas in your tiny pink pantsuit because #LittleMovie is now playing! Get tickets: https://t.co/MLrJrrcfoU https://t.co/TzJLXPbpxY ,LittleMovie,LittleMovie
1115917336035373056,Universal Pictures,UniversalPicsAU,Wed Apr 10 10:00:00 +0000 2019,1,Ladies| get ready. #LittleMovie is out TOMORROW! 💃🙋 https://t.co/sRUTdZ77Jn ,LittleMovie,LittleMovie
1115902238608596992,Universal Pictures,UniversalPicsAU,Wed Apr 10 09:00:00 +0000 2019,1,Are you ready to be terrified? #UsMovie https://t.co/kZnHzv0BHr https://t.co/dPuR5GdUpb ,UsMovie,UsMovie
1115876215506853889,Universal Pictures,UniversalPicsAU,Wed Apr 10 07:16:36 +0000 2019,15,This week @missmirandatap and @Gwilymlee walked the red carpet in Sydney and Melbourne for the Premiere screenings of #TopEndWedding.||Get ready for the Wedding of the Year in cinemas May 2 🎉💕 https://t.co/i0BFHA3Dpr ,TopEndWedding,TopEndWedding
1115867639178518529,Universal Pictures,UniversalPicsAU,Wed Apr 10 06:42:31 +0000 2019,1,The ladies of #LittleMovie slayed at the Premiere in LA! See it in Aussie cinemas tomorrow. @MoreReginaHall @marsaimartin @IssaRae https://t.co/JTp74oyHBH ,LittleMovie,LittleMovie
1115717728063475713,Universal Pictures,UniversalPicsAU,Tue Apr 09 20:46:50 +0000 2019,6,They’re creepy| they’re kooky| and they’re back! Click your fingers along to the new teaser for The Addams Family. #MeetTheAddams https://t.co/qUtMiZPp2B ,MeetTheAddams,MeetTheAddams
1115554951714037760,Universal Pictures,UniversalPicsAU,Tue Apr 09 10:00:01 +0000 2019,3,Let 'em know who's boss 😎|#LittleMovie is in cinemas Thursday! https://t.co/KbN8Xh4pSY ,LittleMovie,LittleMovie
1115539848167690240,Universal Pictures,UniversalPicsAU,Tue Apr 09 09:00:00 +0000 2019,5,Teamwork makes the scheme work. ONE MONTH until #HustleMovie starring Anne Hathaway and @RebelWilson. https://t.co/TROLSgijCW ,HustleMovie,HustleMovie
1115512090469343232,Universal Pictures,UniversalPicsAU,Tue Apr 09 07:09:42 +0000 2019,1,Leading the way for female wrestlers 💪|If you love WWE| check out #FightingWithMyFamily in cinemas now https://t.co/zNiaaCruGK https://t.co/O0Eo6S83bV ,FightingWithMyFamily,FightingWithMyFamily
1115479451121344512,Universal Pictures,UniversalPicsAU,Tue Apr 09 05:00:00 +0000 2019,28,See the film everyone is talking about and join the conversation. #UsMovie https://t.co/5tGM821pU4 ,UsMovie,UsMovie
1115177462873325570,Universal Pictures,UniversalPicsAU,Mon Apr 08 09:00:00 +0000 2019,2,See the film everyone is talking about. #UsMovie is now in cinemas. https://t.co/yqowJMiZ21 ,UsMovie,UsMovie
1115162364351877121,Universal Pictures,UniversalPicsAU,Mon Apr 08 08:00:01 +0000 2019,1,She may be little but she's serving BIG attitude. #LittleMovie starring @marsaimartin is in cinemas APRIL 11 https://t.co/3inYcMjGxk ,LittleMovie,LittleMovie
1115133825623793666,Universal Pictures,UniversalPicsAU,Mon Apr 08 06:06:36 +0000 2019,3,#TopEndWedding premiered at the @AdlFilmFest this weekend| with special guest appearances from @missmirandatap| @GwilymLee and director Wayne Blair. ||See the film in cinemas May 2. https://t.co/M2KMbLbbAn ,TopEndWedding,TopEndWedding
1114815073787105281,Universal Pictures,UniversalPicsAU,Sun Apr 07 09:00:00 +0000 2019,3,You + me + the d-floor = 🔥|#LittleMovie https://t.co/MyvUbYmXVa ,LittleMovie,LittleMovie
1114724476502138880,Universal Pictures,UniversalPicsAU,Sun Apr 07 03:00:00 +0000 2019,4,From @JordanPeele| the writer/director of #GetOut| comes his new nightmare. See #UsMovie in cinemas now. https://t.co/6bLPziYUvR ,GetOut,GetOut
1114724476502138880,Universal Pictures,UniversalPicsAU,Sun Apr 07 03:00:00 +0000 2019,4,From @JordanPeele| the writer/director of #GetOut| comes his new nightmare. See #UsMovie in cinemas now. https://t.co/6bLPziYUvR ,UsMovie,UsMovie
1114664588916580352,Universal Pictures,UniversalPicsAU,Sat Apr 06 23:02:02 +0000 2019,3,Sibling rivalry at its finest 💪. #FightingWithMyFamily is in cinemas NOW! https://t.co/zNiaaCruGK https://t.co/QNKamybNWn ,FightingWithMyFamily,FightingWithMyFamily
1114452684956995584,Universal Pictures,UniversalPicsAU,Sat Apr 06 09:00:00 +0000 2019,4,Step aside| boss babe coming through. #LittleMovie https://t.co/1nJlNb4JUl ,LittleMovie,LittleMovie
1114437587366813697,Universal Pictures,UniversalPicsAU,Sat Apr 06 08:00:00 +0000 2019,21,Save the date! 💒 @GwilymLee stars alongside @missmirandatap in the hilarious and heart-warming Australian film #TopEndWedding - see it in cinemas May 2. https://t.co/e8tmIsU6yu ,TopEndWedding,TopEndWedding
1114290119484162048,Universal Pictures,UniversalPicsAU,Fri Apr 05 22:14:01 +0000 2019,2,They're coming for us. #UsMovie is the film to see this weekend: https://t.co/kZnHzv0BHr https://t.co/7E2kXeAEO3 ,UsMovie,UsMovie
1114044998746554368,Universal Pictures,UniversalPicsAU,Fri Apr 05 06:00:00 +0000 2019,3,There's always that one friend 🔥 #LittleMovie in cinemas APRIL 11 https://t.co/lHVA07lw3P ,LittleMovie,LittleMovie
1113953399748194304,Universal Pictures,UniversalPicsAU,Thu Apr 04 23:56:01 +0000 2019,2, If you wanna get crazy| we can get crazy |#UsMovie is out now. Get your tickets: https://t.co/kZnHzv0BHr https://t.co/pdPO1VGixA ,UsMovie,UsMovie
1113712812352778241,Universal Pictures,UniversalPicsAU,Thu Apr 04 08:00:00 +0000 2019,1,When your mate asks to go and see #FightingWithMyFamily this weekend... |Tickets: https://t.co/zNiaaC9TPc https://t.co/nXXfQKtjCH ,FightingWithMyFamily,FightingWithMyFamily
1113674912642682881,Universal Pictures,UniversalPicsAU,Thu Apr 04 05:29:24 +0000 2019,2,⚡️ “Intrigued by #UsMovie?”||https://t.co/fHQ0QHGSdU ,UsMovie,UsMovie
1113531620131315716,Universal Pictures,UniversalPicsAU,Wed Apr 03 20:00:01 +0000 2019,1,ONE WEEK until #LittleMovie hits the big screen! https://t.co/171eIV6Lot ,LittleMovie,LittleMovie
1113350422276628480,Universal Pictures,UniversalPicsAU,Wed Apr 03 08:00:00 +0000 2019,26,They’re giving dirty rotten men a run for their money. #HustleMovie starring @rebelwilson and Anne Hathaway is coming to cinemas May 9. Trailer: https://t.co/WrBX94tt4X https://t.co/gJNjF4LulR ,HustleMovie,HustleMovie
1113335324753760256,Universal Pictures,UniversalPicsAU,Wed Apr 03 07:00:00 +0000 2019,1,You don't have to like wrestling to love #FightingWithMyFamily. See the inspirational true story that packs a punch in cinemas NOW https://t.co/zNiaaC9TPc https://t.co/Yt7RvtxDHR ,FightingWithMyFamily,FightingWithMyFamily
1113320222893772802,Universal Pictures,UniversalPicsAU,Wed Apr 03 06:00:00 +0000 2019,1,Boy| bye 👋🏽 #LittleMovie drops April 11. https://t.co/4H5rTwAWS6 ,LittleMovie,LittleMovie
1113003135251824641,Universal Pictures,UniversalPicsAU,Tue Apr 02 09:00:00 +0000 2019,1,There's nowhere to run. Dare to see #UsMovie in cinemas NOW. https://t.co/kZnHzv0BHr https://t.co/ONECYfMXLL ,UsMovie,UsMovie
1112988036873273349,Universal Pictures,UniversalPicsAU,Tue Apr 02 08:00:00 +0000 2019,2, A great story about a likeable bunch in an unusual situation.  - @TheTodayShow. ||#FightingWithMyFamily is in cinemas NOW https://t.co/zNiaaC9TPc https://t.co/GNVd7lGFE8 ,FightingWithMyFamily,FightingWithMyFamily
1112957835661492225,Universal Pictures,UniversalPicsAU,Tue Apr 02 06:00:00 +0000 2019,32,Welcome to the NT @GwilymLee 🐊 The new Aussie rom-com #TopEndWedding is coming to cinemas May 2. https://t.co/1Z79fR9ZBT ,TopEndWedding,TopEndWedding
1112640747835142144,Universal Pictures,UniversalPicsAU,Mon Apr 01 09:00:00 +0000 2019,3,See Octavia Spencer like you've never seen her before. From Blumhouse| producer of Get Out| comes #MAMovie. Trailer: https://t.co/T0ylEyPbXC https://t.co/3OxO2T4hUH ,MAMovie,MAMovie
1112595447963676673,Universal Pictures,UniversalPicsAU,Mon Apr 01 06:00:00 +0000 2019,2,#FightingWithMyFamily is surprising audiences everywhere! Gather your squad and see the feel-good film in cinemas this week https://t.co/zNiaaC9TPc https://t.co/jYeTA5wKTa ,FightingWithMyFamily,FightingWithMyFamily
1121443839162687488,DreamWorks Animation,DWAnimation,Thu Apr 25 16:00:21 +0000 2019,32,ONE. MORE. DAY.  All new episodes of @DreamWorksSheRa are coming to @Netflix tomorrow! #SheRa #Netflix https://t.co/vh1AGGiX9F ,SheRa,SheRa
1121443839162687488,DreamWorks Animation,DWAnimation,Thu Apr 25 16:00:21 +0000 2019,32,ONE. MORE. DAY.  All new episodes of @DreamWorksSheRa are coming to @Netflix tomorrow! #SheRa #Netflix https://t.co/vh1AGGiX9F ,Netflix,Netflix
1121079608215056384,DreamWorks Animation,DWAnimation,Wed Apr 24 15:53:01 +0000 2019,10,How well do you know the new season of Spirit Riding Free? See if you get stumped with these trivia questions! #SpiritRidingFree #DreamWorks https://t.co/X1iHGxxG8X ,SpiritRidingFree,SpiritRidingFree
1121079608215056384,DreamWorks Animation,DWAnimation,Wed Apr 24 15:53:01 +0000 2019,10,How well do you know the new season of Spirit Riding Free? See if you get stumped with these trivia questions! #SpiritRidingFree #DreamWorks https://t.co/X1iHGxxG8X ,DreamWorks,DreamWorks
1120809575337406465,DreamWorks Animation,DWAnimation,Tue Apr 23 22:00:01 +0000 2019,14,Getting through the week singing… #DreamWorksTrolls https://t.co/F7EJajoozH ,DreamWorksTrolls,DreamWorksTrolls
1120719022469844992,DreamWorks Animation,DWAnimation,Tue Apr 23 16:00:11 +0000 2019,29,It's not a big deal but like| 3 days until @DreamWorksSheRa Season 2 is on @netflix or whatever. #SheRa #DreamWorks https://t.co/st79dqSswf ,SheRa,SheRa
1120719022469844992,DreamWorks Animation,DWAnimation,Tue Apr 23 16:00:11 +0000 2019,29,It's not a big deal but like| 3 days until @DreamWorksSheRa Season 2 is on @netflix or whatever. #SheRa #DreamWorks https://t.co/st79dqSswf ,DreamWorks,DreamWorks
1120479681776631809,DreamWorks Animation,DWAnimation,Tue Apr 23 00:09:08 +0000 2019,12,Nature is a wonderland all around us! What's your favorite outdoor activity? #SpiritRidingFree #DreamWorks https://t.co/f9RfyeFuFy ,SpiritRidingFree,SpiritRidingFree
1120479681776631809,DreamWorks Animation,DWAnimation,Tue Apr 23 00:09:08 +0000 2019,12,Nature is a wonderland all around us! What's your favorite outdoor activity? #SpiritRidingFree #DreamWorks https://t.co/f9RfyeFuFy ,DreamWorks,DreamWorks
1120432343653634048,DreamWorks Animation,DWAnimation,Mon Apr 22 21:01:02 +0000 2019,259,Happy Earth Day! Gotta love a world where these two became besties. #HowToTrainYourDragon https://t.co/yiwrjW07oO ,HowToTrainYourDragon,HowToTrainYourDragon
1120401937432764417,DreamWorks Animation,DWAnimation,Mon Apr 22 19:00:12 +0000 2019,14,Thank you for all the adventures you've supplied throughout time| Mother Earth. #EarthDay #PeabodyShow #DreamWorks https://t.co/pgWLBZFEac ,EarthDay,EarthDay
1120401937432764417,DreamWorks Animation,DWAnimation,Mon Apr 22 19:00:12 +0000 2019,14,Thank you for all the adventures you've supplied throughout time| Mother Earth. #EarthDay #PeabodyShow #DreamWorks https://t.co/pgWLBZFEac ,PeabodyShow,PeabodyShow
1120401937432764417,DreamWorks Animation,DWAnimation,Mon Apr 22 19:00:12 +0000 2019,14,Thank you for all the adventures you've supplied throughout time| Mother Earth. #EarthDay #PeabodyShow #DreamWorks https://t.co/pgWLBZFEac ,DreamWorks,DreamWorks
1120356588697653248,DreamWorks Animation,DWAnimation,Mon Apr 22 16:00:00 +0000 2019,49,This Earth Day| master the art of appreciating nature! #KungFuPanda https://t.co/wZz4qmLmtb ,KungFuPanda,KungFuPanda
1120039535788871681,DreamWorks Animation,DWAnimation,Sun Apr 21 19:00:09 +0000 2019,32,And now here's something we hope you'll really like...it's Easter! #RockyAndBullwinkle #DreamWorks https://t.co/9QuB5GnBls ,RockyAndBullwinkle,RockyAndBullwinkle
1120039535788871681,DreamWorks Animation,DWAnimation,Sun Apr 21 19:00:09 +0000 2019,32,And now here's something we hope you'll really like...it's Easter! #RockyAndBullwinkle #DreamWorks https://t.co/9QuB5GnBls ,DreamWorks,DreamWorks
1120007795670224896,DreamWorks Animation,DWAnimation,Sun Apr 21 16:54:01 +0000 2019,13,The PALs are dressed in their Easter Sunday best! Which one would you wear today? #SpiritRidingFree #DreamWorks https://t.co/xoKaOZ8vZA ,SpiritRidingFree,SpiritRidingFree
1120007795670224896,DreamWorks Animation,DWAnimation,Sun Apr 21 16:54:01 +0000 2019,13,The PALs are dressed in their Easter Sunday best! Which one would you wear today? #SpiritRidingFree #DreamWorks https://t.co/xoKaOZ8vZA ,DreamWorks,DreamWorks
1119994254288281601,DreamWorks Animation,DWAnimation,Sun Apr 21 16:00:13 +0000 2019,315,Have an adorable Easter! #HowToTrainYourDragon https://t.co/51rNO6vNtp ,HowToTrainYourDragon,HowToTrainYourDragon
1119722413409726464,DreamWorks Animation,DWAnimation,Sat Apr 20 22:00:01 +0000 2019,20,Lucky and the PALs are starting a new chapter at boarding school! With all the excitement of new possibilities| Lucky doesn't realize just how hard it will be to leave Miradero behind. It all unfolds in all new episodes of #SpiritRidingFree| now streaming on @Netflix! https://t.co/1wnkpr2ton ,SpiritRidingFree,SpiritRidingFree
1119694257412087808,DreamWorks Animation,DWAnimation,Sat Apr 20 20:08:08 +0000 2019,20,Who is the Spirit to your Lucky? #SpiritRidingFree #DreamWorks https://t.co/VSDNB8MvKa ,SpiritRidingFree,SpiritRidingFree
1119694257412087808,DreamWorks Animation,DWAnimation,Sat Apr 20 20:08:08 +0000 2019,20,Who is the Spirit to your Lucky? #SpiritRidingFree #DreamWorks https://t.co/VSDNB8MvKa ,DreamWorks,DreamWorks
1119655255208267776,DreamWorks Animation,DWAnimation,Sat Apr 20 17:33:09 +0000 2019,33,6 days 'til the toughest 11 year old in Etheria is back! All new episodes of @DreamWorksSheRa begin streaming on @netflix 4/26! #SheRa #DreamWorks https://t.co/XAvXCqehk7 ,SheRa,SheRa
1119655255208267776,DreamWorks Animation,DWAnimation,Sat Apr 20 17:33:09 +0000 2019,33,6 days 'til the toughest 11 year old in Etheria is back! All new episodes of @DreamWorksSheRa begin streaming on @netflix 4/26! #SheRa #DreamWorks https://t.co/XAvXCqehk7 ,DreamWorks,DreamWorks
1119314722128449536,DreamWorks Animation,DWAnimation,Fri Apr 19 19:00:00 +0000 2019,514,Can't even with these two. #HowToTrainYourDragon https://t.co/THYXp1HcoH ,HowToTrainYourDragon,HowToTrainYourDragon
1119269471401775104,DreamWorks Animation,DWAnimation,Fri Apr 19 16:00:11 +0000 2019,32,Only 7 days until Etheria's bravest inventor returns. All new episodes of @DreamWorksSheRa are on @netflix 4/26! #DreamWorks #SheRa https://t.co/wEZDRuEnIL ,DreamWorks,DreamWorks
1119269471401775104,DreamWorks Animation,DWAnimation,Fri Apr 19 16:00:11 +0000 2019,32,Only 7 days until Etheria's bravest inventor returns. All new episodes of @DreamWorksSheRa are on @netflix 4/26! #DreamWorks #SheRa https://t.co/wEZDRuEnIL ,SheRa,SheRa
1118986517496487936,DreamWorks Animation,DWAnimation,Thu Apr 18 21:15:50 +0000 2019,32,Happy birthday @chloebennet! Hear her as the voice of Yi in #AbominableMovie| in theaters this September. https://t.co/qARrv57bPC ,AbominableMovie,AbominableMovie
1118952364122222593,DreamWorks Animation,DWAnimation,Thu Apr 18 19:00:07 +0000 2019,16,READY FOR NATIONAL HIGH FIVE DAY LIKE ✋ #DWCaptainUnderpants #NationalHighFiveDay #DreamWorks https://t.co/DbXLayebG0 ,DWCaptainUnderpants,DWCaptainUnderpants
1118952364122222593,DreamWorks Animation,DWAnimation,Thu Apr 18 19:00:07 +0000 2019,16,READY FOR NATIONAL HIGH FIVE DAY LIKE ✋ #DWCaptainUnderpants #NationalHighFiveDay #DreamWorks https://t.co/DbXLayebG0 ,NationalHighFiveDay,NationalHighFiveDay
1118952364122222593,DreamWorks Animation,DWAnimation,Thu Apr 18 19:00:07 +0000 2019,16,READY FOR NATIONAL HIGH FIVE DAY LIKE ✋ #DWCaptainUnderpants #NationalHighFiveDay #DreamWorks https://t.co/DbXLayebG0 ,DreamWorks,DreamWorks
1118943232757387265,DreamWorks Animation,DWAnimation,Thu Apr 18 18:23:50 +0000 2019,209,Happy birthday to the woman who gives Astrid her voice| @AmericaFerrera! #HowToTrainYourDragon https://t.co/hAINaWgU0m ,HowToTrainYourDragon,HowToTrainYourDragon
1118635245006282752,DreamWorks Animation,DWAnimation,Wed Apr 17 22:00:00 +0000 2019,166,The (parental) struggle is real. #HowToTrainYourDragon: The Hidden World available on Digital April 30 and 4K Ultra HD| Blu-ray| DVD May 21. https://t.co/Nkm656vV8M https://t.co/H9n2JzSqJu ,HowToTrainYourDragon,HowToTrainYourDragon
1118589978232147968,DreamWorks Animation,DWAnimation,Wed Apr 17 19:00:07 +0000 2019,17,When it comes to cleaning| children are as helpful as cats. #PussInBoots #DreamWorks https://t.co/gP3j1lx9IA ,PussInBoots,PussInBoots
1118589978232147968,DreamWorks Animation,DWAnimation,Wed Apr 17 19:00:07 +0000 2019,17,When it comes to cleaning| children are as helpful as cats. #PussInBoots #DreamWorks https://t.co/gP3j1lx9IA ,DreamWorks,DreamWorks
1118272864673603584,DreamWorks Animation,DWAnimation,Tue Apr 16 22:00:02 +0000 2019,17,The PALs find an adorable wolf cub on the same day they are asked to babysit Lucky's baby sister for the first time! See how the baby wolf and baby Prescott get along in all new episodes of #SpiritRidingFree| now on @Netflix! https://t.co/tM4OgDGqso ,SpiritRidingFree,SpiritRidingFree
1117910472013914112,DreamWorks Animation,DWAnimation,Mon Apr 15 22:00:00 +0000 2019,46,Dragons inspire us all. Share your creation on World Art Day using #HTTYDWorldArtDay! https://t.co/reE0wSQqSq #HowToTrainYourDragon https://t.co/11wXmddgv3 ,HTTYDWorldArtDay,HTTYDWorldArtDay
1117910472013914112,DreamWorks Animation,DWAnimation,Mon Apr 15 22:00:00 +0000 2019,46,Dragons inspire us all. Share your creation on World Art Day using #HTTYDWorldArtDay! https://t.co/reE0wSQqSq #HowToTrainYourDragon https://t.co/11wXmddgv3 ,HowToTrainYourDragon,HowToTrainYourDragon
1117865195232038912,DreamWorks Animation,DWAnimation,Mon Apr 15 19:00:06 +0000 2019,15,One way or another| they'll find you. #TheBossBaby #TaxDay #DreamWorks https://t.co/YVnstHZlB2 ,TheBossBaby,TheBossBaby
1117865195232038912,DreamWorks Animation,DWAnimation,Mon Apr 15 19:00:06 +0000 2019,15,One way or another| they'll find you. #TheBossBaby #TaxDay #DreamWorks https://t.co/YVnstHZlB2 ,TaxDay,TaxDay
1117865195232038912,DreamWorks Animation,DWAnimation,Mon Apr 15 19:00:06 +0000 2019,15,One way or another| they'll find you. #TheBossBaby #TaxDay #DreamWorks https://t.co/YVnstHZlB2 ,DreamWorks,DreamWorks
1117819878092591110,DreamWorks Animation,DWAnimation,Mon Apr 15 16:00:01 +0000 2019,81,If a panda can learn kung fu| you can learn how to do your taxes. #MondayMotivation #KungFuPanda https://t.co/OePNmyuhQK ,MondayMotivation,MondayMotivation
1117819878092591110,DreamWorks Animation,DWAnimation,Mon Apr 15 16:00:01 +0000 2019,81,If a panda can learn kung fu| you can learn how to do your taxes. #MondayMotivation #KungFuPanda https://t.co/OePNmyuhQK ,KungFuPanda,KungFuPanda
1117565245940228096,DreamWorks Animation,DWAnimation,Sun Apr 14 23:08:12 +0000 2019,11,What's your favorite #Bowment? #SheRa @DreamWorksSheRa #DreamWorks https://t.co/hF5QaCULf2 ,Bowment,Bowment
1117565245940228096,DreamWorks Animation,DWAnimation,Sun Apr 14 23:08:12 +0000 2019,11,What's your favorite #Bowment? #SheRa @DreamWorksSheRa #DreamWorks https://t.co/hF5QaCULf2 ,SheRa,SheRa
1117565245940228096,DreamWorks Animation,DWAnimation,Sun Apr 14 23:08:12 +0000 2019,11,What's your favorite #Bowment? #SheRa @DreamWorksSheRa #DreamWorks https://t.co/hF5QaCULf2 ,DreamWorks,DreamWorks
1117487686334459904,DreamWorks Animation,DWAnimation,Sun Apr 14 18:00:00 +0000 2019,153,Brace yourselves| the dragons are coming! #HowToTrainYourDragon: The Hidden World on Digital April 30| Blu-ray &amp; DVD May 21 https://t.co/Nkm656Nwxm https://t.co/wxLtCth9wD ,HowToTrainYourDragon,HowToTrainYourDragon
